;Column1;level_0;Id;Text;Label
858;858;30857;30857;@CaptainSmith20 @polenz_r @MarcoBuschmann Wenn, dann direkt das große Besteck...;Choose�
859;859;77821;77821;Daher noch mehr provozieren und aufrüsten, dann spätestens wachen diese sau dummen Gehirn verödeten Politiker Honks vielleicht mal auf, wenn  es zu Ende geht! @JoeBiden  und @ABaerbock sind aktuell die Garanten für weitere Eskalationen!⚠️⚠️⚠️ https://t.co/5TkI1tBXT2 via @YouTube;Choose�
860;860;56538;56538;@Karl_Lauterbach Was für ein Heuchler;Choose�
861;861;14192;14192;"@GollalehA 1.wie muss man die @Nouripour Islam-Unterstützung verstehen?
2.aktuell steht Claudia Roth wieder wegen Antisemitismus unter Frage, wie erklärt ihr das?
3.was ist mit Sara Lee Heinrich? die ist auch eine Islam-Lieber und Israel-Hasser. brauchst du noch Beispiele?
👇";Choose�
862;862;11827;11827;"@RenateKuenast Kann ich nachvollziehen, da ist den USA auch das Produkt Ihrer eigenen Außenpolitik und Geheimdienste buchstäblich um die Ohren geflogen. Den USA war und ist jeder Recht solange es gegen den ""Feind"" geht und eigenen Interessen dienlich ist.
Last case: Syrien 
Now: Ukraine";Choose�
863;863;28766;28766;"@MarcoBuschmann @aerztezeitung Wie lange hast du nach ""Mist"" suchen müssen?
Oder hast du es gleich gerochen?";Choose�
864;864;20534;20534;@OlafScholz Was haben wir den erreicht Herr Scholz ??? Jeden Tag 300 Tode und die höchsten Zahlen in der EU ! Sorry, aber ihre Aussage grenzt an Realitätsverlust ! Das die Ampel in der Pandemie eine Marionette der skrupellosen FDP ist ,scheinen Sie auch nicht wahr zu nehmen wollen !;Choose�
865;865;15660;15660;"@EskenSaskia @Bundeskanzler @OlafScholz @derspiegel Das hat gar nichts mit Scholz zu tun. Das Manöver war beendet und ab nach Hause.
Auf diesen Poste haben wir alle gewartet, und zack ist er da. Macht euch nicht lächerlich 😂😂";Choose�
866;866;51679;51679;@Karl_Lauterbach Kann dem Mal jemand die Löffel langziehen?! Mir sollte der Mann besser nicht begegnen!;Choose�
867;867;85781;85781;@phoenix_de @JoWadephul @cducsubt @CDU @MajaWeber1 Warum zieht #Wadepuhl dann nicht den selbstkritischen Schluss zu schweigen? Denn die letzten Verteidigungsminister wurden allesamt von der Union gestellt. Aber als zur Selbstreflektion unfähiger CDU-Politiker gibt man natürlich erstmal der SPD und der FDP die Schuld. #Vollpfosten;Choose�
868;868;18224;18224;@cducsubt @SteffenBilger @anjaweisgerber So lächerlich, wären keine LT-Wahlen würde man nichts hören von euch. #niemehrcducsu;Choose�
869;869;51801;51801;@Karl_Lauterbach Karl, Du bist unerträglich. Deine Lügen und die Anmaßung lassen nicht geahnte Gedanken in mir hochkommen. Das muss enden, Du Spacken. Rücktritt jetzt. #lauterbachlügt #lauterbachmussweg;Choose�
870;870;86316;86316;@PaulZiemiak Du willst doch das Problem jetzt nicht durch USA/Nato wegbomben lassen. Nicht rumheulen,das ist Ergebnis Eurer versagenden EU Aussenpolitik in den letzten Jahren!Putin sitzt halt ungelöste Situationen nicht aus! Ihr Versager bekommt das Ergebnis serviert! No WAR! #Russlandkrise;Choose�
871;871;70886;70886;@katdro 2/2 Azubis, Studis etc. hingegen schon. Ich bin nach diesen 3 Monaten Ampel so enttäuscht. Wie kann es sein, daß der Wählerstimmenmäßig kleinste Part in dieser Ampel so viel Einfluss nehmen darf. Diese Einigung heute ist weder sozialgerecht noch nachhaltig! Das Ergebnis ist Mist!;Choose�
872;872;8535;8535;@ichbinsdieda @Lisanet16 @BVKJ @noz_de @RegHessen @StM_Klose @BMG_Bund @BMFSFJ @starkwatzinger @Karl_Lauterbach @MarcoBuschmann @Ricarda_Lang Wie lang wollen Sie das denn noch durchziehen? Dass Corona nicht einfach verschwinden wird, ist bekannt. Infektionen, die jetzt ggfs. verhindert werden, werden nur hinausgezögert. Dafür kostet das Massentesten immense Summen und fabriziert dazu noch einen Haufen Müll.;Choose�
873;873;76247;76247;@ABaerbock @rafaelmgrossi @iaeaorg Diese Regierung wird der Mittelschicht den Untergang bringen wenn wir nicht sofort gegensteuern. Unsere „Außenministerin“ hat doch schon zu Anfang gesagt das der Sprit 2 Euro kosten wird. Und ihr glaubt der spritpreis liegt an der Ukraine? Weg mit diesen Haufen..;Choose�
874;874;66856;66856;"@StBrandner Der Menschheit ganzer Jammer rührt mich an. 
Wo kann ich spenden? Braucht das arme Opfer was zum Essen oder Hygieneartikel?";Choose�
875;875;21603;21603;"@LaunigeMaat @OlafScholz @die_regierung Und ich dachte immer bei den Rechten hätte Deutschland keine historische Schuld. Hab da mal jemanden sagen hören, dass es nur ""ein Fliegenschiss wäre"". Und wenn man schonmal damit anfängt: Wie viele Ukrainer hat Nazi-Deutschland umgebracht?";Choose�
876;876;74303;74303;@AstridKuhlmey @DrChristianWin1 @janoschdahmen Ich habe weder Asthma noch Rheuma aber ich hatte schon Virus Infekte, die mir noch wochenlang in den Knochen steckten.;Choose�
877;877;86096;86096;@jensspahn Zu wenig + zu spät = lächerlich;Choose�
878;878;8227;8227;"@Beatrix_vStorch 😂Trixie, die intellektuelle Platzpatrone der AfD mal wieder. Sie und Ihre grenzdebile Gefolgschaft verjagen niemanden. Übrigens, Kanada hat ein Impfquote von &gt;85%. https://t.co/UiZm99j2EZ";Choose�
879;879;77468;77468;@he_koba @ABaerbock Bitte schreibe Sie eine solche Scheiße nicht mit einem Schachbrett im Profil. Das schadet unserem Sport.;Choose�
880;880;55445;55445;@AryaBlack73 @Karl_Lauterbach Lächerlich diesen querdenkerblödsinn mit einem Krieg zu vergleichen! Du möchtest also lieber in einem Schutzbunker ohne essen hocken als zwei Minuten am Tag ne Maske zu tragen? Armselig bist du!!!!;Choose�
881;881;31352;31352;@MarcoBuschmann Ihr seid nur eine Lachnummer #FDP mehr auch nicht.;Choose�
882;882;30550;30550;@thon_atze @MarcoBuschmann Hauptsache der Vogel bekommt noch Öl und anderes aus Russland;Choose�
883;883;64951;64951;@Tino_Chrupalla Halt die Fresse Nzanstreicher!;Choose�
884;884;43918;43918;@BotanikWillhelm @satisfymysoul93 @Karl_Lauterbach Du bist doch bestimmt ein ungeimpfter oder zumindest nur ein 3fach geimpfter Schwurbler Nazi. Wegen Leuten wie dir @BotanikWillhelm wird die Pandemie nie enden! Lass dich impfen, gib dir den 4. und 5. Booster! Vorher wird das nix mit deinem unsolidarischen Verhalten 😡;Choose�
885;885;84619;84619;"@yodashuette @tomdabassman @Karl_Lauterbach @janoschdahmen Lächerlich! 
Wir können warten...keiner hier hat Eile! https://t.co/mwM2101oFh";Choose�
886;886;53583;53583;@KFL3011 @Karl_Lauterbach @MarcoBuschmann Ich sehe hier das Problem nicht. Wer Angst vor Infektion hat, lässt sich halt zig Mal impfen und trägt seine FFP2 und fertig. Geht doch anderen Leuten nicht auf den Sack, wenn Ihr vulnerabel seid. Ja, traurig. Aber da können andere nichts dafür!Und die verantworten sich seit 2 J.;Choose�
887;887;45756;45756;"@m_grill @Karl_Lauterbach @lidl @ALDINord_Presse Aber er @Karl_Lauterbach lügt ja nicht. Er @Karl_Lauterbach lässt sich nicht als Lügner diffamieren......
Wer schmeisst diesen..... @Karl_Lauterbach aus der Regierung??
@AldiSd4,@rewe_group, @kaufland : Wenn ihr das macht, war ich das letzte Mal euer Kunde.";Choose�
888;888;35814;35814;@andreasscheuer @Bundeskanzler Du widerliches A…! Du hast bewusst Milliarden unserer Steuergelder versenkt und traust dich noch auch solche Tweets abzusetzen? Schäm dich, du Versager!;Choose�
889;889;15305;15305;@EskenSaskia @Bundeskanzler @OlafScholz @derspiegel Zu ignorant, um diesen unsäglich dümmlichen Tweet nicht mal jetzt zu löschen..;Choose�
890;890;29612;29612;@MarcoBuschmann @fdp @c_lindner Das ist doch nicht Ihr Ernst...Überall in Europa ist es wesentlich günstiger...20 Cent ist Witz...machen Sie sich nicht lächerlich...;Choose�
891;891;76356;76356;@ABaerbock Ost West Transmitter auf Youtube schauen. Dann fragt man sich sehr schnell wer denn hier der eigentliche Aggressor ist, die Nato oder Putin? Mit eurer Kriegspropaganda kommt ihr nicht mehr weit. Es ist lächerlich Putin für alles alleine Verantwortlich zu machen...;Choose�
892;892;6231;6231;"@Alice_Weidel Genauso denkt ein Diktator.
Hitler/Putin aktuell!! Ist Ihnen eigentl. bewusst, welch ein NAZI - Scheiss Sie ablassen? 
Verpissen Sie sich endlich aus der Politik.
Wir wollen Sie nicht !!
Wo bleibt Ihr öffentlicher Protest gegen Putins KRIEG";Choose�
893;893;71684;71684;@emiliafester Jüngste und dümmste in diesem grünen Dreck 🤮;Choose�
894;894;82149;82149;@MorbusSedum @Karl_Lauterbach @Beatrix_vStorch @GansGruen lol - für die Bildungs 5W Lampen??? Lösch dich du Spacken;Choose�
895;895;77981;77981;@Gatekeeper_23 @AliCologne @ABaerbock @HeikoMaas Die Vaterlandsverräter von der AfD wieder mal am hetzen.;Choose�
896;896;3586;3586;@SWagenknecht Einfach mal die schlaue Fresse halten.;Choose�
897;897;25223;25223;"@Ralf_Stegner @ischinger Zeitskala &gt; 2 Jahre!
Da gibt es #Ukraine längst nicht mehr! Idiot, nützlicher!";Choose�
898;898;70157;70157;@StochAndreas @janoschdahmen @RegierungBW @FraktionGruenBW @spdlandtagbw Isch gud jetzt. Den Bock habt Ihr in Berlin geschossen weil Ihr Euch von Lindner am Nasenring durchs Regierungsviertel ziehen lasst. Schiebt jetzt nicht die Schuld auf die Länder! Das ist unanständig.;Choose�
899;899;15469;15469;@kotzenderStern @EskenSaskia Schlechten Witz gemacht wie ihr Idol im Kreml. #NOlaf #niemalsspd;Choose�
900;900;45049;45049;@Karl_Lauterbach Sie sind ein dreckiges Monster! Sie sind ein Parasit! Sie sind ein Tumor...Der hoffentlich noch raus zu schneiden ist aus diesem Land. Kauf dir ne Insel Karl...und flüchte.. hier wirst du nicht mehr in Ruhe Leben können;Choose�
901;901;77146;77146;"@MontserratVaNo @C_scip @BolligGreta @AndreaBullmer @Die_Gruenen @boosterfuerstin @SophiaGlencairn @GansGruen @sxagainstracism Immer nicht. Jede*r braucht Zeit u Raum für sich. 
Für alle ja - fast - 
für Vergewaltiger* Mörder* Kinderpornograf*innen... lieber nicht. Und von AfDPolitiker* (die mit dem * gibts da wohl nicht...), Putinverteidiger* Impfgegner*innen.. hab ich leider auch die Nase voll...";Choose�
902;902;41620;41620;@c_lindner Ständig Ihre Tweets vor soundsoviel Jahren ….. Mensch, leben Sie mal endlich in der Gegenwart. Kein Wunder, dass Ihre Vorschläge so antiquiert sind, Sie haben gar keine Ahnung, weder von Finanzen und schon gar nicht von Gesundheitsmaßnahmen. Sie sind einfach lächerlich.;Choose�
903;903;5372;5372;@Ohrengespitzt @Beatrix_vStorch Arschloch wäre jetzt angemessen für Sie. Schreib ich aber nicht. Armseliger alter weißer Mann ist schlimmer. Oder?;Choose�
904;904;33715;33715;@freitweeter @n_roettgen Sagt das Trump Dummerchen...;Choose�
905;905;47738;47738;@mal_nachdenken_ @Karl_Lauterbach @bundestag_tweet gar nicht das es nur ein Druckmittel sein soll damit mehr sich den Dreck verpassen lassen;Choose�
906;906;83037;83037;@janoschdahmen Du solltest nen Hut tragen - bei dem Dreck den Du absonderst könnte man grad meinen, dass Du Dir die Platte verkühlt hast. Hätte da auch den passenden Look: https://t.co/Iv3Gw54Pyw;Choose�
907;907;70433;70433;@MatthiasGastel Dieser miese Grüne Bundestagsabgeordnete ist zu faul, um Schreiben von Bürgern zu beantworten. Volksnähe zeichnet diese Undemokraten, die wir mit unseren Steuergeldern durchfüttern müssen, nicht aus. Schmarotzer;Choose�
908;908;79487;79487;"@ABaerbock Das Töten von unschuldigen Menschen in der 🇺🇦Ukraine durch 🇷🇺Russland muss beendet werden. Wir appellieren an Deutschland die #SWIFT-Sanktionen nicht zu blockieren! 

Let's stop the murder of 🇺🇦Ukrainian population by the 🇷🇺Russians! Germany, please don't block #SWIFT sanctions!";Choose�
909;909;53675;53675;"@mr_marcus_fuchs @Karl_Lauterbach Gedanklich bin ich den an die Gurgel gegangen.
Dafür das er michi bei meiner Familie aufgehetzt hat und die Lüge Pandemie der imgeimpften verbreitet hat.
Hat sich zwar 7-8 Wochen später dafür entschuldigt und das es  ein IT Problem gewesen wäre. Trotzdem bin ich sehr sauer....";Choose�
910;910;72820;72820;@ninastahr @emiliafester Scheiss grüne Hetzer !;Choose�
911;911;84087;84087;"@Zapfen @janoschdahmen 🆗️ 🆒️

Danke für deinen Input. Du darfst dich jetzt trotzdem mitsamt deiner Boomer-Sharepics löschen. Danke.";Choose�
912;912;4606;4606;@FrankRi34877921 @SWagenknecht Komisch. Die Impfung ist eine biologische Waffe. Das Virus ist eine biologische Waffe. Aber solche Scharlatane sagen doch das Virus ist „harmlos“. Super Waffe?! Dr ‚ich weißnixaberwillmitblödsinngeldverdienen‘ ist ein Feigling. Genau wie alle, die diesem Pseudo-„Arzt“ glauben!;Choose�
913;913;14824;14824;"Guten Tag Herr @ThomasHitschler .

Ich habe gerade in einem Space gehört, dass Schulkameraden von Ihnen, folgende Zusammenfassung zu Ihrer Personen definieren:

„Brot kann schimmeln, Scheiße stinkt, der Hitschler kann beides.“

Können Sie dazu bitte eine Stellungnahme abgeben.";Choose�
914;914;25776;25776;@Ralf_Stegner 1/2 Bitte machen Sie im eigenen Interesse eine Twitterpause. Sie machen sich lächerlich und zeigen, wirklich gar keine Ahnung haben. Zunächst sind auch getötete Soldaten Opfer. Re Rheinmetall - so funktioniert Börse, der Unternehmenswert steigt weil die Produkte benötigt werden.;Choose�
915;915;49703;49703;@UlrichAlois1 @SchoeferKatrin @SHomburg @UdoKraus7 @Karl_Lauterbach Das ist richtig, das sind seine Kolleginnen und Kollegen in der Regierung aber auch ... also überbezahlt und unterdurchschnittliche Schauspieler ....;Choose�
916;916;39262;39262;@Erwin_Rueddel @claudia_kade @welt Ihr könntet ja in @landnrw vorweggehen. Insb. mit Erleichterungen an Schulen. Die @FDPFraktionNRW würde sich sicher nicht verweigern. Aber de facto seid ihr halt auch nur feige Schwätzer. @_FriedrichMerz @HendrikWuest @bodoloettgen @JoachimStamp @CDUNRW_Fraktion @CDUNRW_de @hreul;Choose�
917;917;59252;59252;@Schlautropf @PiaHellstern @Karl_Lauterbach Was soll man glauben? 🤔 Boostern gegen 5 Welle , nicht Boostern wegen 4 Welle. Clown 🤡🤦‍♂️🤥🤮 https://t.co/GjRneaSirc;Choose�
918;918;4992;4992;@girl_in_Germany @Karl_Lauterbach @SWagenknecht Was denn für Quark?;Choose�
919;919;63785;63785;@maischberger @Karl_Lauterbach Wtf, eine Maischberger Qualitäts-Talkrunde ohne Kalle? Undenkbar. Fällt aus. Sicher. Dieser Nichtsnutz hängt derweil mit Corinna ab, oder was?;Choose�
920;920;50980;50980;"@Frollein_Cortex @M87Michael @IKGB10 @Karl_Lauterbach Ich finds halt unangenehm, wenn unter der Maske der Schweiß läuft.
Solange vorgeschrieben, werde ich sie auch weiterhin korrekt tragen.Ob Maskenpflicht oder nicht,ist mir eigentlich egal. 
Wenn‘s drauf ankommt bin ich dagegen, aber hab ja eh nichts zu sagen von daher irrelevant😂";Choose�
921;921;84283;84283;Frage an @ABaerbock 🇩🇪Soldaten in der Ukraine geht nicht,wegen Nazi und so. Aber in Litauen,das ab 1939 „ bereinigt „ worden ist, geht🤔welch krude Geschichtsauffassung. https://t.co/80TKFe7HNG;Choose�
922;922;9511;9511;@ulle_schauws @emiliafester @cducsubt Die Grüne Aufsteigerin hat gleich bei Ihrer ersten Bundestagsrede die Menschen angelogen. Sie war während der letzten 2 Jahre nachweislich im Urlaub in Dänemark, Schwarzwald und der Heide und auf einer Party am 31.7. bei wir wählen Gerechtigkeit. Das verlogene grüne Stück.;Choose�
923;923;33090;33090;@MaxM_BY @n_roettgen Nein keine Whataboutism-Frage und ich gebe dir in allen Punkten recht. Meine Frage war, wer außer oder neben Putin ist für dich ein Kriegsverbrecher?;Choose�
924;924;13810;13810;@MiKellner @game_verband Und keiner geht hin oder schaut sich das an, weil der Mist von einem Grünen keinen NORMALEN INTERESSIERT.Berichtet mal über die NAZIS u. PÄDOPHILEN die bei eurem Grünen-Verein Gründungsmitglieder waren??WIDERLICH;Choose�
925;925;34587;34587;@n_roettgen Dann laufen sie doch schon mal los, Richtung Front! Ihr Politheinis seid echt nicht mehr zu ertragen. Am besten gleich atomar, oder? Unglaublich, das sowas unfähiges, verrücktes unser Land regiert.;Choose�
926;926;8484;8484;"@JoggiLustig @Dino33895581 @AndyGrobi22 @Beatrix_vStorch @jamila_anna @KathrinAnna Ich weis das die Grünen Grütze sind, noch schlimmer sind SPD und FDP.
Aber die AfD ist so ein großer haufen Bullshit dass sie in der gesamten Politik nix zu suchen hat.";Choose�
927;927;60906;60906;@Karl_Lauterbach Minimales Risiko, das ich nicht lache. Sie Lügenbaron! Ich kenne nach zwei Jahren keinen Verstorbenen. Ich kenne aber vor allem junge Menschen mit starken Impfschäden. Einer davon ist mein Neffe. Wie respektlos von Ihnen.;Choose�
928;928;4576;4576;@SWagenknecht Wieso gilt die Änderung nun wieder nur für Geimpfte. Will man unsere Seele brechen, damit auch niemand nur den Hauch einer Hoffnung haben kann, diesem übergriffigen Staat für ein paar Monate entkommen zu können. Deutschland ist nicht mehr zum aushalten. Jeder der kann geht;Choose�
929;929;78663;78663;@nouripour @MelnykAndrij @katdro @BriHasselmann @Ricarda_Lang @agnieszka_mdb Wir lassen uns nicht kleinkriegen von einem Verbrecher! Wir stehen zusammen! Eine neue Lage erfordert eine neue Politik. Wir haben leider einen jahrelangen Dornröschenschlaf hinter uns, nachdem alle Spindeln eingemottet wurden.   💙💛🇺🇦🇩🇪🇪🇺🇺🇲🕊;Choose�
930;930;65856;65856;"@AfDrus Ach gugg

Das rechte Pack hetzt wieder 🤢🤢🤢";Choose�
931;931;55957;55957;@Karl_Lauterbach Hauptsache mit Dödel-Maske;Choose�
932;932;2578;2578;"@SWagenknecht Nicht zu ertragen. Bisher dachte ich, sie redet so schraeges Zeug, weil sie mit Hammer und Sichel fruehstueckt. Das Besteck scheint aber noch ganz anders ""geformt"" zu sein.";Choose�
933;933;83711;83711;@GoeringEckardt @janoschdahmen Oh ja das wird die Apotheker freuen, endlich noch mehr Kohle verdienen mit einem Impfstoff der weder gegen den Wildtyp, Delta oder Omicron erfolgreich war. Welch ein blanker Hohn! Ihr seid lächerlich!;Choose�
934;934;25916;25916;@Ralf_Stegner Mist, wollte ich eigentlich schauen. Auf einseitige Polemik kann ich heute aber nicht, bin erschöpft.;Choose�
935;935;20943;20943;@Hornschild @OlafScholz Ekelerregend, wie #GruenerMist die Not von Kindern für eigene politische Ziele instrumentalisierein. Die #Grünen, von Beginn an als Kinderschänder unterwegs, jetzt in einer neuen Dimension moralischer Verkommenheit. Die Kinder sind dir völlig egal, du empathieloser Soziopath.;Choose�
936;936;73712;73712;@GoeringEckardt Die @Die_Gruenen sind der mit Abstand verkommenste Haufen in der Geschichte des deutschen Bundestags. Grundrechte werden abgesprochen, Menschen ausgegrenzt, es wird auf das widerlichste verhetzt und gelogen. Was läuft nur falsch in deren faschistoiden Hirnen?;Choose�
937;937;83908;83908;@GoeringEckardt @janoschdahmen Satire? Oder sollen das politische Inhalte sein .. Politik war ja schon immer lächerlich. Aber so viel Fremdscham wie heute gab es noch nie 😅🤦🏼‍♂️;Choose�
938;938;71363;71363;"@ABaerbock @ABaerbock .  Wenn  sie den Youtube Film bis zum Ende sehen, können sie sich, die USA und WEF dann eigentlich Morgens noch im Spiegel anschauen? Hoffentlich schaut sich den jeder Bürger an.

https://t.co/PI6lDIlMm3";Choose�
939;939;76155;76155;"@_donalphonso @emiliafester I komm bei den Videos der jungen Leute mit ihren schnellen Schnitten einfach nicht mehr mit.

Ich seh da nur ""Impfpflicht -- NO!"" Find ich eigentlich gut. Hab ich das falsch verstanden?";Choose�
940;940;44709;44709;"@Darkhor25227667 @fms_munich @Karl_Lauterbach @MarcoBuschmann @_MartinHagen @fdp ""Gewieft"" war auch ironisch. Wer sich von einer Schnapsnase wieder Lauterbach bescheissen lässt, der will es auch so!";Choose�
941;941;20800;20800;@mueller_sepp @OlafScholz Dass Sie Ihren Koffer aufreissen bei den ganzen Coronaskandalen der CDU/CSU. Ihr schämt euch noch nicht mal.;Choose�
942;942;73458;73458;@GrueneBundestag @emiliafester Zusammenhalt ist ja etwas Gutes, aber daß ihr Grünen auch noch alle diesen Scheiss gut findet, ist unverantwortlich.;Choose�
943;943;18675;18675;@SerapGueler @max_fksr @c_lindner @cducsubt Ey @SerapGueler Du machst Dich nur lächerlich;Choose�
944;944;3095;3095;"@MECFS_Stuttgart @AtesGuerpinar 3/ wann wird es für unsere Kinder Telemedizin geben?

MUSSTE JE EIN AN KREBS ERKRANKTES KIND BETTELN UM EINEN ARZT, DER NICHT VERHÖHNT?

#MECFS 

(NOCH) Keine Heilung haben wir verstanden, warum keine med. Begleitung?

Wir sind eine SHG!";Choose�
945;945;41825;41825;"@krusehamburg Wut, soso....irgendwas zählbares in der Hinterhand ? Nein ? Dann willkommen im ""Club der Schwätzer"" .";Choose�
946;946;67336;67336;@StBrandner Hey Stephan, ich geh mal wieder fremdschämen für dich und deine Moskautreue Putin-Arschkriecher Sekte ! #fckafd #nazisrausausdenparlamenten #EkelhAfD https://t.co/09M89qojA6;Choose�
947;947;63081;63081;"@DrPuerner @Karl_Lauterbach @mikrowie Ohne politische Verantwortung zu haben, kann man leicht das Maul aufreißen. Auch sind Politiker weder perfekt, noch unfehlbar. 
Scheiß #Demokratie!? 🙄";Choose�
948;948;1433;1433;@lutzhenningk @voglerk @EinfachFreddy @SandraausHGW und dann auf twitter so tue als wäre ich derjenige der in einem Dilemma steckt, dann bin ich halt n ärmeres würstchen als die salami auf dem nicht gekauften Brötchen.;Choose�
949;949;82185;82185;@BriHasselmann Ich bin ab jetzt geimpft. Nicht weil ichs bin, aber ich füüühl das sooo, jeder:in der/die/das anders sieht ist voll fies Nazi usw usf;Choose�
950;950;52157;52157;"Eigenverantwortung klappt nicht. Der Staat hat die Aufgabe, die BürgerInnen zu schützen. Die Maßnahmen müssen aktuell noch bleiben.
Wir entfernen ja auch nicht plötzlich alle Spielstraßen &amp; Tempo-30-Zonen, weil wir keinen ""Bock"" mehr drauf haben.
@MarcoBuschmann @Karl_Lauterbach";Choose�
951;951;68531;68531;@Simmel123456 @StBrandner Na prima,  hast du lange gebraucht ein paar Fremdwörter zu googeln 👍.  So und nun geh noch ein wenig deinen Namen Tanzen Du Opfer.;Choose�
952;952;5442;5442;"@Beatrix_vStorch @KathrinAnna Da steckt aber mal wieder der Stock richtig im Arsch bei Ihnen, sehr geehrte Frau Storch.
Ich wage zu behaupten, die Junge Dame weiß zumindest nach 2 Jahren Pandemie im Gegensatz zu Ihnen, wie man eine Maske richtig aufsetzt,";Choose�
953;953;67299;67299;@StBrandner Wahrlich ein Super-Optimist. Wetten? Ich halte dagegen. Dabei wäre ein Sturz Putins, vor allem mit Blick auf andere verbrecherische Autokraten, ein leuchtendes Beispiel. Nur der Allerschlimmste, der würdelose Clown in den USA, dürfte wohl unbehelligt bleiben.;Choose�
954;954;53303;53303;@Karl_Lauterbach Meine Fresse...;Choose�
955;955;50945;50945;"@tom21022 @Karl_Lauterbach Ja, da klinke ich mich ein. Hätte ich auch gerne.
Wir können es aber auch auf den Haufen der Falschannahmen legen. Der ist schon hoch genug.";Choose�
956;956;66518;66518;@AfDimBundestag @StBrandner Mein Gott, seid ihr armselige Jammerlappen! Ein Fliegenschiss in der deutschen Parteienlandschaft! Scheiß Faschisten und Puntinfreunde! #fckafd #FCKNZS;Choose�
957;957;36439;36439;@polenz_r @_FriedrichMerz Wo wart ihr Heuchler alle bei den unzähligen Angriffskriegen der USA?;Choose�
958;958;13386;13386;@leo06912277 @jamila_anna Ich sag ja, stimmt auch nicht. Aber für die ist der wahrscheinlich schon Nazi pur.;Choose�
959;959;69882;69882;@Grievous108 @apokapsyllo @libertebaby @StBrandner Weil du ein rechter Heuchler bist.;Choose�
960;960;27118;27118;@Ralf_Stegner Was haben sie bzw. die SPD Regierung die letzten Jahre gegen Krankenhauskeime und die dadurch jährlich verursachten 20.000 Tote unternommen? Warum bekommen das andere Länder (z.B. Niederlande) hin und Deutschland nicht? Kann es sein, daß sie einfach ein dummer Schwätzer sind?;Choose�
961;961;56709;56709;"@BMG_Bund @Karl_Lauterbach @DIEZEIT Wir haben täglich ca. 2.700 Tote zu verzeichnen, ganz ohne #Corona. @Karl_Lauterbach und @BMG_Bund machen sich nur noch lächerlich. 
#LauterbachRuecktritt";Choose�
962;962;58864;58864;@tropenfisch @Nornenland @Karl_Lauterbach @Beatrix_vStorch @GansGruen Ja, aber Abweichungen davon gibt es halt auch. Die, die das leugnen, gehen mir halt auf den Sack.;Choose�
963;963;86443;86443;@CDU @cducsubt @jensspahn Ernsthaft.... Habt ihr nicht den Weg dafür geebnet.....?   #Heuchler;Choose�
964;964;33263;33263;@phoenix_de @CDU @_FriedrichMerz @cdu_saar @tobiashans Geht Herr Hans nicht in den Vorstand von ARALBPESSO?;Choose�
965;965;1883;1883;"@SWagenknecht Guten Tag Frau Wagenknecht,
haben wir überhaupt noch eine Regierung? Oder warum haben die Bürger so langsam das Gefühl, dass uns der Herr Biden regiert ?#Krieg";Choose�
966;966;76013;76013;"@BILD Liebe @BILD wieso das ""!""? Ist das wirklich derart verwunderlich? @ABaerbock macht aktuell einen verdammt guten Job und widerlegt sämtliche Kritiker, während @OlafScholz kaum sichtbar ist.";Choose�
967;967;51497;51497;@BonLeGustave @Karl_Lauterbach Kopfschmerzen, 400ibu rein, hilft nicht, dann 2*400,hilft nicht. Bis 2000 darf ich p. T. hilft nicht. Muss aber lt. BPZettel. Egal, wage 2800.Hilft nicht. Bekomme Kotzerei als NW. Mist, war ein eingeklemmter Nerv🙈;Choose�
968;968;10697;10697;@Ricarda_Lang Jaja...mit über 10000 Kupeken/Monat kann man schon mal sein Maul aufreißen.;Choose�
969;969;28022;28022;@MarcoBuschmann @oida_grantler Das sagt jemand der FDP. So lächerlich;Choose�
970;970;82435;82435;@SawsanChebli @BriHasselmann Was hat diese dumme Kuh denn gesagt? Na gut, eigentlich will ich es gar nicht wissen, da kam noch nie was vernünftiges.;Choose�
971;971;49483;49483;@BMG_Bund @Karl_Lauterbach Schiebt Euch den Dreck in den Arsch, aber lasst uns Bürger damit in Ruhe. Wir wollen den nutzlosen Müll auch nicht bezahlen. #COVID19 #Impfpflicht;Choose�
972;972;24421;24421;@pissed_racoon @janoschdahmen @dieschmidt @till_steffen @MAStrackZi @KatrinHelling @DirkWieseSPD Erst andere auffordern zu googlen und dann mit der Definition bei Wiki nicht klarkommen. Sowas hat man gerne. Block!;Choose�
973;973;21788;21788;@spdde @Bundeskanzler @OlafScholz Nicht gemeinsam mit…sondern auf Druck der Partner…. @OlafScholz #Mützenich @GrueneBundestag die absoluten #Heuchler…. @_FriedrichMerz @cducsubt @spdbt @spdde @fdp @fdpbt @Die_Gruenen;Choose�
974;974;83097;83097;@janoschdahmen Dummschwätzer;Choose�
975;975;16715;16715;@AlFa47945175 @JTrittin Der dämlichste Einfall des Westens war es, 2014 den Putsch zu organisieren, damit hat die ganze Scheiße erst richtig angefangen.;Choose�
976;976;59565;59565;"@Karl_Lauterbach Naja man bedenke alle Impfungen können einen verbalen Schäden verursachen.
In England wurde eine Forschung gemacht .
Ich würde da Mal rein schauen bevor man als
Massen Mörder da steht Impfstoffe Dr.McCuller https://t.co/BCQk0RN3l2";Choose�
